Customer ID,Customer Name,Recency,Frequency,Monetary,Avg_Item_Price,Unique_Product_Count,Fav_Product,City,State,Region,Furniture_Count,Office Supplies_Count,Technology_Count,First Class_Count,Same Day_Count,Second Class_Count,Standard Class_Count,Consumer_Count,Corporate_Count,Home Office_Count,Cluster
VD-21670,Valerie Dominguez,581,6,6442.254,402.640875,16,Avoid Verbal Orders Carbonless Minifold Book,Pleasant Grove,Utah,West,3,8,5,0,0,6,10,16,0,0,1
VF-21715,Vicky Freymann,13,5,847.944,77.08581818181818,11,Acme Kleen Earth Office Shears,Seattle,California,West,2,9,0,0,0,2,9,0,0,11,0
VG-21790,Vivek Gonzalez,154,6,846.01,105.75125,8,Acme Office Executive Series Stainless Steel Trimmers,San Francisco,California,West,3,4,1,2,0,1,5,8,0,0,0
VG-21805,Vivek Grady,491,4,418.432,83.6864,5,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Philadelphia,Pennsylvania,Central,0,4,1,1,0,0,4,0,5,0,1
VM-21685,Valerie Mitchum,54,7,2454.866,204.57216666666667,12,"Brites Rubber Bands, 1 1/2 oz. Box",Seattle,Washington,West,0,8,4,2,2,5,3,0,0,12,0
VM-21835,Vivian Mathis,117,5,380.69,47.58625,8,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Boca Raton,California,East,0,5,3,2,3,1,2,8,0,0,0
VP-21730,Victor Preis,30,3,993.9019999999999,198.7804,5,Durable Pressboard Binders,New York City,New York,East,0,4,1,0,0,0,5,0,0,5,0
VP-21760,Victoria Pisteka,75,7,3360.526,240.03757142857143,14,AmazonBasics 3-Button USB Wired Mouse,Columbus,Ohio,East,5,6,3,8,0,0,6,0,14,0,2
VS-21820,Vivek Sundaresam,221,4,1055.981,131.997625,8,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Raleigh,North Carolina,Central,3,4,1,0,0,2,6,8,0,0,0
VT-21700,Valerie Takahito,999,2,1736.596,192.9551111111111,9,Bionaire 99.97% HEPA Air Cleaner,Philadelphia,Pennsylvania,East,3,4,2,0,0,0,9,0,0,9,1
VW-21775,Victoria Wilson,28,10,6134.0380000000005,340.77988888888893,18,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Medina,California,East,4,8,6,3,0,4,11,0,18,0,2
WB-21850,William Brown,20,10,6129.71,175.13457142857143,34,Fellowes 8 Outlet Superior Workstation Surge Protector,Anaheim,California,West,5,22,8,6,11,0,18,35,0,0,2
XP-21865,Xylona Preis,43,11,2374.658,84.80921428571428,28,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Los Angeles,California,West,4,21,3,2,0,3,23,28,0,0,2
YC-21895,Yoseph Carroll,4,5,5454.35,681.79375,8,AT&T CL83451 4-Handset Telephone,Newark,Delaware,Central,1,5,2,2,1,0,5,0,8,0,0
YS-21880,Yana Sorensen,9,8,6720.4439999999995,560.0369999999999,11,Letter Size Cart,Seattle,California,West,3,8,1,1,0,0,11,0,12,0,2
ZC-21910,Zuschuss Carroll,54,13,8025.706999999999,258.8937741935484,31,"#10 White Business Envelopes,4 1/8 x 9 1/2",Houston,Texas,West,8,17,6,4,0,1,26,31,0,0,2
ZD-21925,Zuschuss Donatelli,202,5,1493.944,165.99377777777778,9,Cisco SPA 501G IP Phone,San Francisco,California,West,2,4,3,1,2,3,3,9,0,0,0
